timestamp,tx,ty,tz,qx,qy,qz,qw
30.819,2.0319575128376606,0.4999985837037501,-0.17911640601402654,-4.9358641628821625e-05,-0.0028659288266212686,-5.334160018693338e-07,0.9999958919992625
30.819,2.0319575128376606,0.4999985837037501,-0.17911640601402654,-4.9358641628821625e-05,-0.0028659288266212686,-5.334160018693338e-07,0.9999958919992625
32.213,2.0319573584712467,0.4999985131712689,-0.1791022375222332,-4.9357673256047987e-05,-0.002868304247535694,-5.512988691932222e-07,0.9999958851886641
32.757,2.031957406082434,0.4999984853810215,-0.1791139557888347,-4.935839871934834e-05,-0.0028661343859773055,-5.580855392501542e-07,0.999995891410119
34.287,2.0319573128084376,0.49999840711696764,-0.17911152313338136,-4.935771704212588e-05,-0.0028683944869074573,-5.776602789731712e-07,0.9999958849298078
34.729,2.0319572822197856,0.4999983852768499,-0.1791093525627505,-4.935800945668754e-05,-0.0028673510220040017,-5.832162468381864e-07,0.9999958879223271
35.783,2.0319572505306382,0.49999833174490554,-0.17911219230908984,-4.935818835504248e-05,-0.0028666174735880266,-5.965926769554919e-07,0.9999958900253908
36.871,2.0319572020390484,0.499998276521329,-0.1791128795290041,-4.935813843286897e-05,-0.0028667754556586616,-6.104252467931877e-07,0.9999958895724964
37.347,2.0319572228231966,0.4999982519728218,-0.1791199929732661,-4.935832789292385e-05,-0.0028658698539901907,-6.164423611552615e-07,0.9999958921682406
37.789,2.0319571325838384,0.4999982294730282,-0.17910921166343471,-4.935751143890951e-05,-0.0028684430035142137,-6.222176891454804e-07,0.9999958847906247
38.741,2.0319571513707375,0.49999818122719597,-0.17911922262535687,-4.9358410268444994e-05,-0.002866098985787851,-6.341734945507458e-07,0.9999958915115346
39.795,2.0319570838905885,0.4999981281410924,-0.1791161368759564,-4.935832585848934e-05,-0.0028659994115681846,-6.475457278308419e-07,0.999995891796916
39.795,2.0319570838905885,0.4999981281410924,-0.1791161368759564,-4.935832585848934e-05,-0.0028659994115681846,-6.475457278308419e-07,0.999995891796916
41.053,2.0319569402525572,0.4999980643903013,-0.1791027248662005,-4.935742355596219e-05,-0.0028684290724694836,-6.637165171421933e-07,0.9999958848305629
41.461,2.031956927805254,0.49999804371838086,-0.17910389840286442,-4.93574461858289e-05,-0.002868307866769681,-6.688791946808209e-07,0.9999958851782224
41.461,2.031956927805254,0.49999804371838086,-0.17910389840286442,-4.93574461858289e-05,-0.002868307866769681,-6.688791946808209e-07,0.9999958851782224
41.461,2.031956927805254,0.49999804371838086,-0.17910389840286442,-4.93574461858289e-05,-0.002868307866769681,-6.688791946808209e-07,0.9999958851782224
43.059,0.9845863279179567,1.6684146891243214,-0.18242369393450306,0.00019637255794160036,-0.002550758183961835,0.3697872262929494,0.929112943802352
43.501,0.26816072290773896,1.8782066092958027,-0.17866075400873663,0.0010064306257410137,-0.003760284474639396,0.5250113434840642,0.851086327331795
44.385,-0.5309909818254173,1.8346702261644692,-0.18555282045730073,-3.889398465475157e-05,-0.003300280698621577,0.6561296385652261,0.7546409769094401
44.861,-0.6093449580685749,1.8418093029237423,-0.18623261908314212,-0.00021351072100735604,-0.0035542374135081128,0.652030409076661,0.7581844547660567
45.745,-0.5902168326778586,1.9151036530144399,-0.1906256850789895,-0.001033131974572668,-0.0028432595945992343,0.6087232792034559,0.7933768448026399
45.745,-0.5902168326778586,1.9151036530144399,-0.1906256850789895,-0.001033131974572668,-0.0028432595945992343,0.6087232792034559,0.7933768448026399
45.745,-0.5902168326778586,1.9151036530144399,-0.1906256850789895,-0.001033131974572668,-0.0028432595945992343,0.6087232792034559,0.7933768448026399
47.615,-0.11768299456485518,2.0866539207701047,-0.2022182180803588,-0.0035854365072384626,-0.0015523420557210037,0.42306224701109285,0.9060921973138935
47.615,-0.11768299456485518,2.0866539207701047,-0.2022182180803588,-0.0035854365072384626,-0.0015523420557210037,0.42306224701109285,0.9060921973138935
48.465,0.10779719632752081,2.093890137711281,-0.19913031038082707,-0.002973988329368819,-0.0019463573716130527,0.33333180389556427,0.9428028826844601
48.465,0.10779719632752081,2.093890137711281,-0.19913031038082707,-0.002973988329368819,-0.0019463573716130527,0.33333180389556427,0.9428028826844601
49.859,0.5540212690314199,1.9806231385125166,-0.19707967197414733,-0.002836144528458461,-0.00245647496377093,0.15857226656763604,0.9873402444398631
50.301,0.6309360078054863,1.9311252578095923,-0.196206018206146,-0.002693399582890426,-0.0026162880407212606,0.11512601055208395,0.9933437986568077
50.301,0.6309360078054863,1.9311252578095923,-0.196206018206146,-0.002693399582890426,-0.0026162880407212606,0.11512601055208395,0.9933437986568077
50.301,0.6309360078054863,1.9311252578095923,-0.196206018206146,-0.002693399582890426,-0.0026162880407212606,0.11512601055208395,0.9933437986568077
52.239,0.48040140410407234,1.8563984145071184,-0.19051015424112408,-0.0008365185730484071,-0.002866467670790717,0.048474260271274786,0.9988199686084184
52.783,0.38073837901729135,1.8531049796460763,-0.19002263657424948,-0.0005365562109216313,-0.002877685134294479,0.04440068646788543,0.9990095145076852
52.783,0.38073837901729135,1.8531049796460763,-0.19002263657424948,-0.0005365562109216313,-0.002877685134294479,0.04440068646788543,0.9990095145076852
53.803,0.0781796871260421,1.8620517541619874,-0.19010462271133363,-0.00014420947597652327,-0.002805315739856001,0.06804196595676179,0.9976785054695554
54.347,-0.07333392467846782,1.8628516103234618,-0.189949987983953,0.00010110754928004557,-0.0027762817193617687,0.07759827150277418,0.9969808374772606
54.347,-0.07333392467846782,1.8628516103234618,-0.189949987983953,0.00010110754928004557,-0.0027762817193617687,0.07759827150277418,0.9969808374772606
55.469,-0.14001963799642148,1.8751947884477338,-0.19218000049155176,-0.0002670245120415618,-0.0028572581138418965,0.03191390233616439,0.9994865019657136
55.945,-0.24693111793655975,1.8739693752743785,-0.1940375665922379,-0.0006024507549255837,-0.002875481018226566,0.03365987351318771,0.9994290277839032
55.945,-0.24693111793655975,1.8739693752743785,-0.1940375665922379,-0.0006024507549255837,-0.002875481018226566,0.03365987351318771,0.9994290277839032
55.945,-0.24693111793655975,1.8739693752743785,-0.1940375665922379,-0.0006024507549255837,-0.002875481018226566,0.03365987351318771,0.9994290277839032
58.121,-0.9108172684508139,1.761195330428323,-0.19403273382770683,0.0001877640269761116,-0.002945895180334165,0.12602248261676494,0.9920229938471002
58.631,-0.9690212705823977,1.7442031228004562,-0.19491286587579548,1.3398917076109859e-05,-0.0029323192252195063,0.13468281093895962,0.990884424018266
59.209,-1.0010134588603095,1.738399246207268,-0.19563463824880264,-0.0001660443864122317,-0.0028573809416488506,0.1375109837433525,0.9904961065816218
59.209,-1.0010134588603095,1.738399246207268,-0.19563463824880264,-0.0001660443864122317,-0.0028573809416488506,0.1375109837433525,0.9904961065816218
60.263,-0.84505366406839,1.878391730974534,-0.1924446101175438,-1.3492960665786513e-05,-0.0012299141003253205,0.06877767387198033,0.9976312538738977
60.807,-0.14008975708034288,2.095071551934761,-0.19546581003425673,-0.0006636987539363665,-0.0024085369481087666,-0.13508247374906038,0.990831208501008
61.385,0.17203376679842722,2.0966403629404007,-0.20033901276956242,-0.001888746664032717,-0.002730631050888596,-0.23733079427896792,0.9714232189818284
62.575,0.07110233334135131,2.0868396290967084,-0.1947245542525146,-0.00017657403092421285,-0.0032930017738903214,-0.2740305479060628,0.9617153340647282
62.575,0.07110233334135131,2.0868396290967084,-0.1947245542525146,-0.00017657403092421285,-0.0032930017738903214,-0.2740305479060628,0.9617153340647282
63.833,-0.010568033362293047,2.0885774780646353,-0.19186366567976773,0.0006996544446892282,-0.0029151634430637343,-0.3178164362856835,0.9481475228741708
63.833,-0.010568033362293047,2.0885774780646353,-0.19186366567976773,0.0006996544446892282,-0.0029151634430637343,-0.3178164362856835,0.9481475228741708
64.989,0.18728746981844246,2.076151228690879,-0.1935483274937104,0.0003581633368071267,-0.0030465953146741327,-0.4178273360254736,0.9085212750650745
64.989,0.18728746981844246,2.076151228690879,-0.1935483274937104,0.0003581633368071267,-0.0030465953146741327,-0.4178273360254736,0.9085212750650745
64.989,0.18728746981844246,2.076151228690879,-0.1935483274937104,0.0003581633368071267,-0.0030465953146741327,-0.4178273360254736,0.9085212750650745
66.723,0.4489916080650975,1.9845095298594257,-0.19242463992611314,0.000680323160047468,-0.0029758021884494536,-0.5522149663903884,0.8336961752678222
67.369,0.5165432561356015,1.9375860518625112,-0.19129232290472267,0.0009992065307396782,-0.0029234468213883533,-0.5948737868008929,0.803813182786994
67.369,0.5165432561356015,1.9375860518625112,-0.19129232290472267,0.0009992065307396782,-0.0029234468213883533,-0.5948737868008929,0.803813182786994
67.369,0.5165432561356015,1.9375860518625112,-0.19129232290472267,0.0009992065307396782,-0.0029234468213883533,-0.5948737868008929,0.803813182786994
69.341,0.14612523975443667,1.90399992345472,-0.18995135998079413,0.0016981807174758297,-0.002265928367349555,-0.6044936314491625,0.7966049405372082
69.817,-0.013433968593843616,1.9051750695167797,-0.18878474436425677,0.0022167726879415996,-0.0021451365719713147,-0.5903148525672134,0.8071671816584757
70.497,-0.15010447701419183,1.9032730986426691,-0.18942921378465996,0.002180049510987036,-0.0020701477847582437,-0.5820182163709288,0.8131701898647549
71.211,-0.2216213550113773,1.9024255387917286,-0.19146618696404114,0.0018020852454279782,-0.0022870188295439496,-0.580531586855305,0.8142325212719663
71.857,-0.2352943473960771,1.9052723576018753,-0.1923513815088218,0.0016037163959267393,-0.0023545608312080853,-0.5850020863239627,0.811026783240618
72.503,-0.2396115028796157,1.9069458603048026,-0.19258738333993727,0.0016091807218066518,-0.002432483816592211,-0.5875171202487752,0.8092064798149312
72.503,-0.2396115028796157,1.9069458603048026,-0.19258738333993727,0.0016091807218066518,-0.002432483816592211,-0.5875171202487752,0.8092064798149312
73.523,0.2445029583061627,1.914475757810608,-0.18812820129916188,0.0021972359112800172,-0.001890839753833942,-0.6844817139330512,0.7290242658311507
74.135,0.49882153336686513,1.8685929075222765,-0.18767138989179277,0.002107744316144146,-0.0018767667468062583,-0.7320053287122306,0.6812930602151874
74.135,0.49882153336686513,1.8685929075222765,-0.18767138989179277,0.002107744316144146,-0.0018767667468062583,-0.7320053287122306,0.6812930602151874
75.495,0.5734665891995882,1.7516212258931083,-0.19032010995405646,0.0018044080612204965,-0.0024384539584332045,-0.7946595341506703,0.6070477928773657
76.175,0.2718652523372499,1.7838278896409254,-0.1888930630651511,0.002162547049590199,-0.0016813832455070763,-0.7670405090274138,0.6415928255923737
76.175,0.2718652523372499,1.7838278896409254,-0.1888930630651511,0.002162547049590199,-0.0016813832455070763,-0.7670405090274138,0.6415928255923737
76.175,0.2718652523372499,1.7838278896409254,-0.1888930630651511,0.002162547049590199,-0.0016813832455070763,-0.7670405090274138,0.6415928255923737
78.147,-0.3290484646653715,1.794217454923742,-0.19197883954878717,0.0022986561319760295,-0.0018851991459520837,-0.7315427012319613,0.681789145174967
78.861,-0.5105326006417945,1.7860713789558749,-0.19467625471142422,0.0019541992521757384,-0.002222910558403121,-0.7253721958833996,0.688350504621902
78.861,-0.5105326006417945,1.7860713789558749,-0.19467625471142422,0.0019541992521757384,-0.002222910558403121,-0.7253721958833996,0.688350504621902
80.221,-0.6299837647872925,1.8452968892938817,-0.19516131074883455,0.002004198673993225,-0.0020409064276189015,-0.7559501760109466,0.654622906166327
80.935,-0.5289778281371215,1.9270296042968786,-0.19645096415021673,0.0018916449339669288,-0.0022961704142559574,-0.7983014617064521,0.602250716494563
81.649,-0.3793693393205116,2.002197590244076,-0.19733865434066988,0.0018409884009721342,-0.0024915412795479108,-0.8424804757255157,0.5387179698182237
81.649,-0.3793693393205116,2.002197590244076,-0.19733865434066988,0.0018409884009721342,-0.0024915412795479108,-0.8424804757255157,0.5387179698182237
83.077,0.10001513401871241,2.071993751632303,-0.19556882964897243,-0.0021552398466471775,0.002260336112738596,0.9295856491445381,-0.3685929553401538
83.757,0.29516578738437826,2.043910800755997,-0.1949004626887405,-0.0023686245120879395,0.002229036256462098,0.956888337310792,-0.29043782627935383
84.437,0.37333059066539115,2.009726458107939,-0.193367999753605,-0.002529528501200734,0.0018525442268271734,0.9713506582310503,-0.23763010819244837
85.219,0.3391254268417851,1.9872060222244257,-0.1911734834259363,-0.0026946520988143288,0.0011888233240876472,0.9785570807648404,-0.20595476501932194
85.967,0.21742314889355205,1.9824477099349898,-0.19017608305595507,-0.0027017210202858696,0.0007155187418834649,0.98027429439408,-0.19762210525810928
85.967,0.21742314889355205,1.9824477099349898,-0.19017608305595507,-0.0027017210202858696,0.0007155187418834649,0.98027429439408,-0.19762210525810928
87.429,-0.46808957949206087,1.9325674928764982,-0.1919129528735668,-0.00293320739642651,0.0005618555617554849,0.9477049317329642,-0.31913389506869194
87.429,-0.46808957949206087,1.9325674928764982,-0.1919129528735668,-0.00293320739642651,0.0005618555617554849,0.9477049317329642,-0.31913389506869194
87.429,-0.46808957949206087,1.9325674928764982,-0.1919129528735668,-0.00293320739642651,0.0005618555617554849,0.9477049317329642,-0.31913389506869194
87.429,-0.46808957949206087,1.9325674928764982,-0.1919129528735668,-0.00293320739642651,0.0005618555617554849,0.9477049317329642,-0.31913389506869194
91.067,0.53229386577413,1.9462813957006895,-0.1883665146662587,-0.002847708491864325,0.0003328553271732586,0.9985300435627037,-0.05412515003527888
92.053,0.5322628383609361,1.946289357813052,-0.18845990910878774,-0.002853172434072023,0.0003605200126480498,0.9985295854208953,-0.05413313653906272
92.869,0.5322603558415472,1.9462881264102645,-0.18755811505716694,-0.0028655882905791723,0.0001281179534656983,0.998529608552937,-0.05413310292840522
93.753,0.5322637453121439,1.9462874385228437,-0.1876382768976529,-0.0028627807820123443,0.000147886051074399,0.9985296582758659,-0.05413228389226108
93.753,0.5322637453121439,1.9462874385228437,-0.1876382768976529,-0.0028627807820123443,0.000147886051074399,0.9985296582758659,-0.05413228389226108
95.283,0.5322697275035042,1.9462862573519937,-0.18779600510927788,-0.0028600180451365817,0.0001892600571186997,0.9985297373763097,-0.05413084197211773
95.283,0.5322697275035042,1.9462862573519937,-0.18779600510927788,-0.0028600180451365817,0.0001892600571186997,0.9985297373763097,-0.05413084197211773
96.813,0.5309104623723283,1.8914936396384197,-0.1883039698962101,-0.003116767958919139,0.0002484717294359529,0.9999925180620546,-0.002277682857965756
97.595,0.4420303864528591,1.8725857159536763,-0.19012962532358055,-0.0022741415511985273,0.0003402820758493183,0.9998256088317633,0.018532792895505946
97.595,0.4420303864528591,1.8725857159536763,-0.19012962532358055,-0.0022741415511985273,0.0003402820758493183,0.9998256088317633,0.018532792895505946
99.193,0.1521065497096226,1.8651018346624642,-0.189893648368674,-0.0030053077027675677,-6.5122405440316e-05,0.9995114362899267,0.031110329640359383
99.873,0.19914956738780523,1.851460092765946,-0.19020563717877972,-0.0028983375094817354,-6.367148956377942e-05,0.9966052445127351,0.08227747076408021
99.873,0.19914956738780523,1.851460092765946,-0.19020563717877972,-0.0028983375094817354,-6.367148956377942e-05,0.9966052445127351,0.08227747076408021
101.437,1.0579977385946318,1.4229692264000113,-0.1910643867596553,-0.003569735897229889,0.0008344767502363175,0.9062532086082608,0.42271938981008383
102.253,1.3074083461084867,1.0260307097667796,-0.1877091204685442,-0.0036702568260737886,0.0001820825888318385,0.8209301453755017,0.5710168057724039
103.103,1.318815074483943,0.7473346692911209,-0.18547381368556073,-0.0031146105127799416,-0.0007310712985514414,0.7552710758106355,0.655404735091192
103.987,1.2486904439316835,0.5244285389609843,-0.18424630084456683,-0.0024895817843483443,-0.0015956249676194326,0.6937405390468699,0.7202189392444912
103.987,1.2486904439316835,0.5244285389609843,-0.18424630084456683,-0.0024895817843483443,-0.0015956249676194326,0.6937405390468699,0.7202189392444912
105.619,1.0612394342642104,0.2478179543696285,-0.18472596237210984,-0.0022179911901153526,-0.002021448159250297,0.6016104614560557,0.7987839801404707
106.503,1.012207888617776,0.1744092229684427,-0.18479323708442416,-0.0017010061450437267,-0.0023858227284115547,0.5713283604194219,0.8207163450355173
107.523,0.9994965291956937,0.03223009245117969,-0.18496889797983526,-0.0017329652558924864,-0.002323864826716809,0.5104296290761224,0.859914641255108
107.523,0.9994965291956937,0.03223009245117969,-0.18496889797983526,-0.0017329652558924864,-0.002323864826716809,0.5104296290761224,0.859914641255108
109.699,0.9300244944225788,0.35969471951028475,-0.18510600340485492,-0.0016120016525664426,-0.0024130716502684885,0.6514409138560018,0.7586938211758021
110.719,0.9300245610168714,0.35970163281775913,-0.1854505767626743,-0.0019518664477815154,-0.002108532720391801,0.6514419359089141,0.7586930528523267
110.719,0.9300245610168714,0.35970163281775913,-0.1854505767626743,-0.0019518664477815154,-0.002108532720391801,0.6514419359089141,0.7586930528523267
110.719,0.9300245610168714,0.35970163281775913,-0.1854505767626743,-0.0019518664477815154,-0.002108532720391801,0.6514419359089141,0.7586930528523267
114.017,0.9300191482233909,0.3597136431491762,-0.18539810710517077,-0.0018908388959467076,-0.002157671464263169,0.6514472614270121,0.75868849652632
114.017,0.9300191482233909,0.3597136431491762,-0.18539810710517077,-0.0018908388959467076,-0.002157671464263169,0.6514472614270121,0.75868849652632
115.955,0.9300163145635104,0.35972048226461345,-0.18540372183239817,-0.0018844302645318546,-0.0021594603250375366,0.6514501643477028,0.7586860147814996
115.955,0.9300163145635104,0.35972048226461345,-0.18540372183239817,-0.0018844302645318546,-0.0021594603250375366,0.6514501643477028,0.7586860147814996
115.955,0.9300163145635104,0.35972048226461345,-0.18540372183239817,-0.0018844302645318546,-0.0021594603250375366,0.6514501643477028,0.7586860147814996
115.955,0.9300163145635104,0.35972048226461345,-0.18540372183239817,-0.0018844302645318546,-0.0021594603250375366,0.6514501643477028,0.7586860147814996
119.185,0.8458162926570929,-0.06671680890796844,-0.18748028619628923,-0.0015297219665458726,-0.0012758581017719977,0.4464713803195679,0.8947956966214964
120.103,0.5314508239760424,-0.40914660053305063,-0.18601476580434878,-0.0027359375884752415,-0.002206286235155306,0.21075833198499488,0.97753187796893
120.103,0.5314508239760424,-0.40914660053305063,-0.18601476580434878,-0.0027359375884752415,-0.002206286235155306,0.21075833198499488,0.97753187796893
121.973,0.08910141425113131,-0.4761897774764414,-0.1902969130727109,-0.0003616772784060559,-0.002844022510949712,0.15937146571293082,0.9872145241243241
121.973,0.08910141425113131,-0.4761897774764414,-0.1902969130727109,-0.0003616772784060559,-0.002844022510949712,0.15937146571293082,0.9872145241243241
123.809,0.014639339145219584,-0.46052699167497585,-0.192433588388166,0.00032675937032557043,-0.0034627210330329763,0.4819274976243116,0.8762041941379478
123.809,0.014639339145219584,-0.46052699167497585,-0.192433588388166,0.00032675937032557043,-0.0034627210330329763,0.4819274976243116,0.8762041941379478
123.809,0.014639339145219584,-0.46052699167497585,-0.192433588388166,0.00032675937032557043,-0.0034627210330329763,0.4819274976243116,0.8762041941379478
123.809,0.014639339145219584,-0.46052699167497585,-0.192433588388166,0.00032675937032557043,-0.0034627210330329763,0.4819274976243116,0.8762041941379478
127.447,-0.3152119045539666,-0.5727807244604093,-0.19306106814746357,-0.0020440227745375994,-0.0021792723680015428,0.7815544173338479,0.6238299171158697
127.447,-0.3152119045539666,-0.5727807244604093,-0.19306106814746357,-0.0020440227745375994,-0.0021792723680015428,0.7815544173338479,0.6238299171158697
129.249,-0.38122948202217355,-0.5999165339743936,-0.192995204930884,-0.002244163991158175,-0.0017676919878160805,0.8037937476430631,0.5949012104903946
129.249,-0.38122948202217355,-0.5999165339743936,-0.192995204930884,-0.002244163991158175,-0.0017676919878160805,0.8037937476430631,0.5949012104903946
131.187,0.04050265507930007,-0.7409724028876252,-0.1896037239747234,-0.001926362796712005,6.233425852789319e-05,0.9561240970747887,0.29295562161142363
131.187,0.04050265507930007,-0.7409724028876252,-0.1896037239747234,-0.001926362796712005,6.233425852789319e-05,0.9561240970747887,0.29295562161142363
131.187,0.04050265507930007,-0.7409724028876252,-0.1896037239747234,-0.001926362796712005,6.233425852789319e-05,0.9561240970747887,0.29295562161142363
133.805,-0.030600596120027745,-0.6361355513401973,-0.19078833968698444,-0.002413947980512058,0.0001861871140641898,0.9985883769790169,-0.05306026339850422
134.723,-0.23757511028613032,-0.635038727552838,-0.19128531381833566,-0.002577922088854563,0.0006406014723164486,0.9991158909664728,-0.041956886988057975
135.641,-0.4277837495026531,-0.6358539751441086,-0.19340533105230037,-0.002954425475016768,-5.2152555419672365e-06,0.9990101294360564,-0.04438504958955681
136.525,-0.5928543422719572,-0.6538753577938171,-0.19407468359979482,-0.0028208873035593953,0.00015974363315568945,0.9982743893687933,-0.05865373480994417
136.525,-0.5928543422719572,-0.6538753577938171,-0.19407468359979482,-0.0028208873035593953,0.00015974363315568945,0.9982743893687933,-0.05865373480994417
138.259,-1.0194338059033292,-0.5687918500688135,-0.1960605155701831,-0.0028427836029994123,0.0004183185883464861,0.9999710129445865,-0.00705101847414948
139.211,-1.2034528079097058,-0.598586444677448,-0.19740810394915448,-0.0027955097085294537,9.404103332554223e-05,0.9998075664915899,-0.01941664924539227
139.211,-1.2034528079097058,-0.598586444677448,-0.19740810394915448,-0.0027955097085294537,9.404103332554223e-05,0.9998075664915899,-0.01941664924539227
140.979,-1.2080078719002825,-1.162760597680308,-0.199959444884407,-0.0029600345125817846,-0.0004042465918608928,0.9728339597568546,-0.23148468961072985
141.931,-0.7794226466504776,-1.629967988015896,-0.20143450298897492,-0.003415308118267148,-0.00045803194026913845,0.8967687128407696,-0.4424861597237909
141.931,-0.7794226466504776,-1.629967988015896,-0.20143450298897492,-0.003415308118267148,-0.00045803194026913845,0.8967687128407696,-0.4424861597237909
141.931,-0.7794226466504776,-1.629967988015896,-0.20143450298897492,-0.003415308118267148,-0.00045803194026913845,0.8967687128407696,-0.4424861597237909
141.931,-0.7794226466504776,-1.629967988015896,-0.20143450298897492,-0.003415308118267148,-0.00045803194026913845,0.8967687128407696,-0.4424861597237909
145.875,-0.19987066037038775,-1.9032270841134302,-0.19161958800956178,0.0018681546968699547,-0.0021996784129606076,-0.6644046482398814,0.7473674697296823
145.875,-0.19987066037038775,-1.9032270841134302,-0.19161958800956178,0.0018681546968699547,-0.0021996784129606076,-0.6644046482398814,0.7473674697296823
147.847,-0.807086984906026,-1.8297693930511538,-0.19406129690224339,0.0018128265145148257,-0.0022540000409304113,-0.717107778394788,0.6969562879474834
147.847,-0.807086984906026,-1.8297693930511538,-0.19406129690224339,0.0018128265145148257,-0.0022540000409304113,-0.717107778394788,0.6969562879474834
