timestamp,tx,ty,tz,qx,qy,qz,qw,x,y,z
7.461,2.031958288509917,0.4999997693493038,-0.1790645543403292,-4.937881740598624e-05,-0.0028792266232,-2.370963434777337e-07,0.9999958537992688,"[ 0.          0.          0.          0.          0.          0.
  0.          3.03821438  3.01046059  2.99194029  2.00995973  1.9640873
  1.91707247  1.87940755  1.88161075  1.88090867  1.87184464  1.91718475
  0.          0.          0.          0.91900327  0.88583074  0.85123344
  0.85205683  0.83575125  0.8246573   0.82439358  0.79604404  0.77094485
  0.79082367  0.77840161  0.77586508  0.77503724  0.78269751  0.78688954
  0.82383402  1.94884065  1.91924938  1.90423582  1.89162703  1.89869075
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.97852175  0.93770965  0.90691912  0.86516883
  0.84999982  0.82004031  0.80419871  0.79214015  0.77515793  1.4082986
  1.33788726  1.2809882   1.21721769  1.15777465  1.10560861  1.03266108
  0.97807584  0.89973479  0.7824598   0.68985227  0.61486331  0.57009986
  0.52632501  0.4808893   0.4342973   0.38840359  0.34247175  0.29872807
  0.25534781  0.20321006  0.15592308  0.11058066  0.06839998  0.02950703
 -0.00729275 -0.0417834  -0.07453317 -0.10498896 -0.13440212 -0.16126111
 -0.19113761 -0.21374527 -0.23663244 -0.26141712 -0.28418553 -0.30403815
 -0.32794692 -0.34450495 -0.35931677 -0.37931368 -0.40039462 -0.41681286
 -0.43655502 -0.44381225 -0.46388432 -0.48003152 -0.49682925 -0.51583745
 -0.52175558 -0.52661235 -0.55151925 -0.56133387 -0.56763835 -0.59429408
 -0.59873936 -0.60130782 -0.6251876  -0.63874585 -0.6450336  -0.66847067
 -0.66637344 -0.67365814 -0.68024742 -0.69194039 -0.71153273 -0.71578701
 -0.73068062 -0.73707484 -0.73658077 -0.75024034 -0.76810079 -0.79366087
 -0.79354312 -0.80622705 -0.80290877 -0.80568515 -0.8197473  -0.8303332
 -0.84722931 -0.85449943 -0.86142545 -0.86493934 -0.87687298 -0.89058894
 -0.89353565 -0.8842069  -0.87598215 -0.84992807 -0.85302757 -0.84335051
 -0.82831241 -0.82469828 -0.78697465 -0.79667639 -0.78064614 -0.78153389
 -0.7488356  -0.74469143 -0.73485503 -0.71829825 -0.71170222 -0.69193292
 -0.67925874 -0.68755091 -0.67277754 -0.66182679 -0.66201213 -0.66707544
 -0.63788815 -0.62399663 -0.64471788 -0.61808087 -0.6199338  -0.63479154
 -0.60321695 -0.60696543 -0.59007255 -0.57440422 -0.58660853 -0.57506508
 -0.57802644 -0.57480625 -0.5712646  -0.58670166 -0.5615942  -0.55467108
 -0.53846001 -0.52911693 -0.51827566 -0.54044493 -0.52891365 -0.51715752
 -0.52601486 -0.52608651 -0.50935594 -0.50991683 -0.49468591 -0.4859501
 -0.48767293 -0.49648382 -0.48269884 -0.47264106 -0.47258218 -0.4693333
 -0.46323769 -0.4668834  -0.44802971 -0.43926766 -0.44180518 -0.42165815
 -0.43214302 -0.41146353 -0.42272591 -0.4102818  -0.40468005 -0.40096026
 -0.39912861 -0.3968235  -0.39076435 -0.39209627 -0.38835905 -0.3720419
 -0.37640204 -0.3661625  -0.36728903 -0.35454098 -0.35331597 -0.33225531
 -0.33886267 -0.32791928 -0.33378378 -0.32370396 -0.32170474 -0.32425196
 -0.31084049 -0.30859464 -0.29289963 -0.28131641 -0.26702327 -0.2676765
 -0.27049286 -0.25484008 -0.24972757 -0.24159918 -0.23244129 -0.2185857
 -0.2191835  -0.20508111 -0.20302826 -0.19197585 -0.18161853 -0.17067033
 -0.1559543  -0.149586   -0.13952882 -0.12397377 -0.11445005 -0.10080514
 -0.08650508 -0.07276782 -0.05720588 -0.04150828 -0.02455726 -0.00703724
  0.01153414  0.03132985  0.05269677  0.07405883  0.09994194  0.12544559
  0.15319124  0.1834435   0.21883292  0.25519638  0.27752264  0.31085919
  0.33843951  0.36360885  0.39076711  0.42430138  0.44321296  0.47845811
  0.51009133  0.53391362  0.55968116  0.59661132  0.62692628  0.73558071
  0.89866797  0.97273771  1.02573658  1.06390133  1.11460042  1.16239988
  1.20716672  1.25153841  1.30747558  1.36328084  1.40774898  1.47184022
  1.5162181   1.57317813  1.63693836  1.69890718  1.74706234  1.82373153
  1.87674364  1.95814035  2.01078374  2.08929516  2.17556608  2.2390895
  2.31920501  0.80877691  0.79630026  0.78406673  0.78523363  0.77518466
  0.79151225  0.8019268   0.80205998  0.81240829  0.83529019  0.8186453
  0.85487834  0.8731203   0.88007834  0.92715534  0.95282686  0.
  0.          0.          0.          1.91774368  1.88060517  1.89101597
  1.88034078  1.88867463  1.89333151  1.94417691  1.97786809  2.98188644
  2.95091392  2.98187141  3.03251586  3.1284194   0.          0.
  0.          0.          0.          0.          0.          0.        ]","[ 0.          0.          0.          0.          0.          0.
  0.          0.37390385  0.42406878  0.47497391  0.35523387  0.38267109
  0.40844205  0.43491834  0.47025045  0.50518999  0.53803124  0.58755892
  0.          0.          0.          0.35365263  0.35880015  0.36224585
  0.38033441  0.39072865  0.40326765  0.42116444  0.42440111  0.42850405
  0.45784036  0.46901714  0.48618745  0.5047615   0.5294764   0.55261886
  0.60035327  1.47305495  1.50415541  1.54691305  1.59239502  1.65594631
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          1.45770604  1.45113276  1.45884634  1.44756073
  1.48038434  1.48788764  1.52151073  1.56433342  1.59962341  3.0405894
  3.02628322  3.04030304  3.03631977  3.04100637  3.06413216  3.02678481
  3.03977835  2.9737306   2.7593651   2.60560641  2.49820468  2.50431492
  2.51446876  2.51611346  2.50965774  2.50443901  2.49580523  2.50112678
  2.51005399  2.41670657  2.34495835  2.25946215  2.17699674  2.12022277
  2.03878958  1.98278001  1.93180265  1.87096452  1.82408249  1.76638275
  1.75414502  1.68702201  1.63742589  1.60950951  1.57506448  1.53129703
  1.51268903  1.46483066  1.41617785  1.39234982  1.3744613   1.34288162
  1.3242106   1.27101051  1.25738037  1.23422256  1.21410744  1.2002213
  1.15773648  1.11597836  1.11767435  1.0891297   1.05559958  1.06027739
  1.02571819  0.98992945  0.98979728  0.97313426  0.94620917  0.9446516
  0.90759154  0.88464853  0.86160605  0.84557395  0.83912837  0.81481172
  0.80299097  0.78208647  0.75466685  0.74223243  0.73376441  0.73206215
  0.70666716  0.69306013  0.66614267  0.64498893  0.63303903  0.61833354
  0.60817035  0.59101755  0.57379436  0.55454078  0.54078537  0.52796713
  0.50880474  0.48320988  0.4590016   0.42656993  0.40960544  0.3869538
  0.36265165  0.34400642  0.31222429  0.30005301  0.27852304  0.2635221
  0.23799204  0.22241009  0.20554222  0.18742756  0.17246803  0.15491528
  0.1396472   0.12885992  0.11394737  0.10021716  0.08842918  0.07725462
  0.06258787  0.05022195  0.04055336  0.0280338   0.01725852  0.00656339
 -0.00431547 -0.01496291 -0.02488041 -0.03429415 -0.04533276 -0.05457514
 -0.06507669 -0.07491784 -0.08464342 -0.09744754 -0.10340281 -0.11219337
 -0.11875485 -0.12643893 -0.13347342 -0.14931046 -0.15613257 -0.16254926
 -0.17550083 -0.18581311 -0.18998896 -0.20042697 -0.20450102 -0.21091669
 -0.22188101 -0.23645783 -0.24033981 -0.24574133 -0.25630988 -0.26527579
 -0.27263058 -0.28588782 -0.28523694 -0.29058    -0.30350031 -0.3006503
 -0.31967414 -0.3156603  -0.33620831 -0.33819461 -0.34564137 -0.3547803
 -0.36580491 -0.37667427 -0.38413833 -0.39917235 -0.40945457 -0.40625328
 -0.42573246 -0.42904671 -0.44593372 -0.44613496 -0.46092164 -0.44951889
 -0.47564472 -0.47775291 -0.50500848 -0.50889104 -0.52583861 -0.55144393
 -0.55045109 -0.56951685 -0.56388171 -0.56555169 -0.56122765 -0.58893916
 -0.62388233 -0.61714049 -0.63607713 -0.64849774 -0.6589255  -0.65600597
 -0.69829833 -0.69573541 -0.73600575 -0.7466513  -0.76135022 -0.77530049
 -0.77257804 -0.81421278 -0.84210166 -0.8389756  -0.88080987 -0.89854212
 -0.9153286  -0.94644772 -0.96451367 -0.9936765  -1.01225812 -1.04067509
 -1.07480632 -1.10974847 -1.15186948 -1.17006955 -1.2357006  -1.27339147
 -1.31824948 -1.36923391 -1.44134059 -1.5031736  -1.47756429 -1.50905357
 -1.50887466 -1.49789431 -1.49517895 -1.51467482 -1.48188331 -1.50341434
 -1.51083437 -1.49460558 -1.48425625 -1.5020668  -1.50129555 -1.67830837
 -1.95658799 -2.02375098 -2.04175382 -2.02846976 -2.03766579 -2.03948531
 -2.03446285 -2.02756639 -2.03756391 -2.04492761 -2.03363445 -2.04869438
 -2.03439851 -2.03552117 -2.04313287 -2.04607848 -2.0307225  -2.04632149
 -2.03306134 -2.04816363 -2.03088551 -2.0376257  -2.0487459  -2.03585321
 -2.03574053 -0.68525179 -0.65109846 -0.61853064 -0.59746787 -0.56869001
 -0.55963818 -0.54621569 -0.52600649 -0.51269777 -0.50692807 -0.4774353
 -0.47872608 -0.46907089 -0.45315307 -0.45705544 -0.4491673  -0.
 -0.         -0.         -0.         -0.70665791 -0.65584417 -0.62259331
 -0.58282537 -0.54938735 -0.51499766 -0.49247136 -0.46434532 -0.64524158
 -0.58470035 -0.5368062  -0.49132265 -0.4508517  -0.         -0.
 -0.         -0.         -0.         -0.         -0.         -0.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
